scope,observed_tier,patch,role,champion_id,champion_name,participants,avg_kda,avg_cs_per_min,avg_gold_per_min,avg_damage_per_min,avg_damage_share,avg_vision_score,avg_wards_placed,avg_wards_killed,min_games_applied
overall,MIXED,16.14,MIDDLE,112,Viktor,39,2.9459346209346213,6.036471203464365,359.9973747530462,861.6471662030791,0.25614615947253716,22.23076923076923,9.564102564102564,1.8974358974358974,15
overall,MIXED,16.14,BOTTOM,115,Ziggs,39,3.561460761460761,6.064790753317611,391.8216315368316,845.2989951976461,0.26624533327019956,16.102564102564102,7.82051282051282,1.435897435897436,15
overall,MIXED,16.17,JUNGLE,31,Chogath,38,3.425734134286766,5.896839043467269,365.93999611929803,494.0244589098575,0.15921141464104158,28.42105263157895,6.605263157894737,3.8421052631578947,15
overall,MIXED,16.15,TOP,122,Darius,38,3.415794220399484,6.299212843395489,389.7006302136645,774.5433528338469,0.24240595119903813,23.342105263157894,8.789473684210526,1.2894736842105263,15
overall,MIXED,16.15,JUNGLE,104,Graves,38,3.3022395732922054,6.397570728320133,412.0847945845756,445.1131498671346,0.1473778813136588,24.42105263157895,6.973684210526316,2.5789473684210527,15
overall,MIXED,16.15,JUNGLE,120,Hecarim,38,5.398451621477936,6.008532405563797,419.4797526202997,583.8157474150198,0.18329255777719866,21.5,6.368421052631579,2.526315789473684,15
overall,MIXED,16.14,BOTTOM,202,Jhin,38,4.301702172096908,6.3055238813132,422.1895356733999,660.0272094932894,0.20162722590550436,15.5,7.631578947368421,1.4736842105263157,15
overall,MIXED,16.13,BOTTOM,222,Jinx,38,2.6157429558745346,6.8379523330758465,441.4449557251982,726.0020997761721,0.21977068753942744,13.763157894736842,6.842105263157895,1.736842105263158,15
overall,MIXED,16.15,JUNGLE,11,MasterYi,38,3.9721001221001218,6.524121246953855,420.34267521101003,544.1918747862611,0.17357543043764573,23.07894736842105,6.684210526315789,2.8157894736842106,15
overall,MIXED,16.17,UTILITY,25,Morgana,38,4.111386420596946,1.308403525020825,302.21762303610404,488.3043108821284,0.1512779848945009,68.6842105263158,26.68421052631579,6.157894736842105,15
overall,MIXED,16.14,JUNGLE,56,Nocturne,38,3.8663723703197377,5.9705990854661835,391.10742698555913,459.0438248213853,0.1422302962077139,29.36842105263158,6.7894736842105265,3.789473684210526,15
overall,MIXED,16.17,MIDDLE,711,Vex,38,2.3342570441254655,5.671754716408126,351.17574831316585,694.2840703981973,0.22203590459347833,21.63157894736842,9.842105263157896,1.394736842105263,15
overall,MIXED,16.16,TOP,83,Yorick,38,2.6220551378446113,7.087198642733956,397.5578675886317,800.3758492056559,0.23969978226666827,24.5,9.368421052631579,1.1842105263157894,15
overall,MIXED,16.18,BOTTOM,804,Yunara,38,3.104156223893066,7.167030800290109,436.34312666283813,684.8809154495905,0.21479883794869428,15.31578947368421,7.526315789473684,1.763157894736842,15
