scope,observed_tier,patch,role,rune_kind,rune_id,rune_name,games,wins,losses,win_rate,pick_rate,pick_rate_denominator,min_games_applied
overall,MIXED,16.16,BOTTOM,shard,5011,UNKNOWN(5011),355,172,183,0.48450704225352115,0.5330330330330331,666,15
overall,MIXED,16.16,BOTTOM,keystone,8008,リーサルテンポ,354,177,177,0.5,0.5315315315315315,666,15
overall,MIXED,16.14,BOTTOM,shard,5011,UNKNOWN(5011),353,175,178,0.49575070821529743,0.507183908045977,696,15
overall,MIXED,16.17,MIDDLE,rune,8237,追火,353,173,180,0.49008498583569404,0.3501984126984127,1008,15
overall,MIXED,15.24,ALL,rune,8304,魔法の靴,353,159,194,0.45042492917847027,0.2064327485380117,1710,15
overall,MIXED,15.3,ALL,shard,5008,UNKNOWN(5008),352,176,176,0.5,0.8585365853658536,410,15
overall,MIXED,15.15,ALL,shard,5001,UNKNOWN(5001),352,175,177,0.4971590909090909,0.8585365853658536,410,15
overall,MIXED,16.13,ALL,rune,8234,追い風,351,176,175,0.5014245014245015,0.1066869300911854,3290,15
overall,MIXED,16.14,MIDDLE,rune,8226,マナフローバンド,350,169,181,0.4828571428571429,0.5028735632183908,696,15
overall,MIXED,15.3,ALL,shard,5001,UNKNOWN(5001),349,175,174,0.501432664756447,0.8512195121951219,410,15
overall,MIXED,16.15,ALL,keystone,8112,電撃,348,161,187,0.46264367816091956,0.08426150121065375,4130,15
overall,MIXED,16.13,BOTTOM,rune,8009,冷静沈着,347,165,182,0.4755043227665706,0.5273556231003039,658,15
overall,MIXED,16.16,BOTTOM,rune,9103,レジェンド: 血脈,345,168,177,0.48695652173913045,0.5180180180180181,666,15
overall,MIXED,16.14,MIDDLE,rune,8210,至高,344,162,182,0.47093023255813954,0.4942528735632184,696,15
overall,MIXED,16.13,JUNGLE,rune,9104,レジェンド: 迅速,343,170,173,0.4956268221574344,0.5212765957446809,658,15
overall,MIXED,16.13,ALL,keystone,8992,死神の残り火,342,196,146,0.5730994152046783,0.10395136778115502,3290,15
overall,MIXED,15.20,ALL,shard,5005,UNKNOWN(5005),342,175,167,0.5116959064327485,0.5181818181818182,660,15
overall,MIXED,16.13,BOTTOM,shard,5001,UNKNOWN(5001),342,172,170,0.5029239766081871,0.5197568389057751,658,15
overall,MIXED,15.24,ALL,rune,8009,冷静沈着,341,168,173,0.49266862170087977,0.19941520467836257,1710,15
overall,MIXED,16.17,JUNGLE,keystone,8010,征服者,341,167,174,0.4897360703812317,0.3382936507936508,1008,15
overall,MIXED,16.13,ALL,keystone,8229,秘儀の彗星,340,179,161,0.5264705882352941,0.1033434650455927,3290,15
overall,MIXED,15.24,BOTTOM,shard,5008,UNKNOWN(5008),340,170,170,0.5,0.9970674486803519,341,15
overall,MIXED,16.17,ALL,rune,8135,貪欲な賞金首狩り,340,170,170,0.5,0.06746031746031746,5040,15
overall,MIXED,16.15,TOP,keystone,8010,征服者,339,184,155,0.5427728613569321,0.41041162227602906,826,15
overall,MIXED,16.13,MIDDLE,rune,8210,至高,339,184,155,0.5427728613569321,0.5151975683890577,658,15
overall,MIXED,16.18,ALL,rune,8304,魔法の靴,339,170,169,0.5014749262536873,0.2017857142857143,1680,15
overall,MIXED,16.11,ALL,rune,9104,レジェンド: 迅速,339,168,171,0.49557522123893805,0.28728813559322036,1180,15
overall,MIXED,16.15,ALL,rune,8401,シールドバッシュ,339,167,172,0.49262536873156343,0.08208232445520582,4130,15
overall,MIXED,16.15,UTILITY,rune,8226,マナフローバンド,339,161,178,0.4749262536873156,0.41041162227602906,826,15
overall,MIXED,16.15,ALL,rune,8234,追い風,338,179,159,0.5295857988165681,0.08184019370460048,4130,15
overall,MIXED,16.14,BOTTOM,shard,5001,UNKNOWN(5001),338,170,168,0.5029585798816568,0.48563218390804597,696,15
overall,MIXED,16.14,MIDDLE,shard,5005,UNKNOWN(5005),338,166,172,0.4911242603550296,0.48563218390804597,696,15
overall,MIXED,16.13,MIDDLE,rune,8226,マナフローバンド,337,179,158,0.5311572700296736,0.5121580547112462,658,15
overall,MIXED,16.17,JUNGLE,rune,8014,最期の慈悲,337,175,162,0.5192878338278932,0.3343253968253968,1008,15
overall,MIXED,16.15,JUNGLE,rune,8304,魔法の靴,336,173,163,0.5148809523809523,0.4067796610169492,826,15
overall,MIXED,16.14,BOTTOM,rune,8009,冷静沈着,336,171,165,0.5089285714285714,0.4827586206896552,696,15
overall,MIXED,16.14,ALL,rune,8242,気迫,334,162,172,0.48502994011976047,0.09597701149425288,3480,15
overall,MIXED,16.15,BOTTOM,rune,8345,ビスケットデリバリー,334,160,174,0.47904191616766467,0.4043583535108959,826,15
overall,MIXED,16.15,BOTTOM,keystone,8008,リーサルテンポ,333,161,172,0.48348348348348347,0.40314769975786924,826,15
overall,MIXED,16.14,ALL,rune,8444,息継ぎ,333,155,178,0.46546546546546547,0.09568965517241379,3480,15
overall,MIXED,16.11,ALL,rune,8226,マナフローバンド,331,176,155,0.5317220543806647,0.2805084745762712,1180,15
overall,MIXED,15.24,MIDDLE,shard,5008,UNKNOWN(5008),330,167,163,0.5060606060606061,0.9649122807017544,342,15
overall,MIXED,16.18,BOTTOM,shard,5008,UNKNOWN(5008),330,165,165,0.5,0.9821428571428571,336,15
overall,MIXED,16.17,UTILITY,rune,8463,生命の泉,329,172,157,0.5227963525835866,0.3263888888888889,1008,15
overall,MIXED,16.15,UTILITY,rune,8347,宇宙の英知,327,164,163,0.5015290519877675,0.39588377723970947,826,15
overall,MIXED,16.16,TOP,rune,9111,凱旋,327,154,173,0.4709480122324159,0.49099099099099097,666,15
overall,MIXED,16.17,TOP,rune,9104,レジェンド: 迅速,326,175,151,0.5368098159509203,0.32341269841269843,1008,15
overall,MIXED,16.14,JUNGLE,rune,8304,魔法の靴,326,161,165,0.4938650306748466,0.46839080459770116,696,15
